PAR25CD,PAR25NM,PAR25NMW,LAD25CD,LAD25NM,LAD25NMW,ObjectId
E04005837,Swinderby,,E07000139,North Kesteven,,7542
E04005713,Rigsby with Ailby,,E07000137,East Lindsey,,7543
E04005880,Belton and Manthorpe,,E07000141,South Kesteven,,7544
E04005898,Denton,,E07000141,South Kesteven,,7545
E04005714,Roughton,,E07000137,East Lindsey,,7546
E04005715,Sausthorpe,,E07000137,East Lindsey,,7547
E04005716,Scamblesby,,E07000137,East Lindsey,,7548
E04005881,Billingborough,,E07000141,South Kesteven,,7549
E04005899,Dowsby,,E07000141,South Kesteven,,7550
E04005717,Scrivelsby,,E07000137,East Lindsey,,7551
E04005882,Bitchfield and Bassingthorpe,,E07000141,South Kesteven,,7552
E04005900,Dunsby,,E07000141,South Kesteven,,7553
E04005718,Sibsey,,E07000137,East Lindsey,,7554
E04005901,Easton,,E07000141,South Kesteven,,7555
E04005719,Skegness,,E07000137,East Lindsey,,7556
E04005902,Edenham,,E07000141,South Kesteven,,7557
E04005720,Skendleby,,E07000137,East Lindsey,,7558
E04005903,Fenton,,E07000141,South Kesteven,,7559
E04005721,Skidbrooke with Saltfleet Haven,,E07000137,East Lindsey,,7560
E04005904,Folkingham,,E07000141,South Kesteven,,7561
E04005722,Sotby,,E07000137,East Lindsey,,7562
E04005905,Foston,,E07000141,South Kesteven,,7563
E04005723,South Cockerington,,E07000137,East Lindsey,,7564
E04005906,Fulbeck,,E07000141,South Kesteven,,7565
E04005724,South Ormsby cum Ketsby,,E07000137,East Lindsey,,7566
E04005907,Great Gonerby,,E07000141,South Kesteven,,7567
E04005725,South Somercotes,,E07000137,East Lindsey,,7568
E04005908,Great Ponton,,E07000141,South Kesteven,,7569
E04005726,South Thoresby,,E07000137,East Lindsey,,7570
E04005909,Greatford,,E07000141,South Kesteven,,7571
E04005727,South Willingham,,E07000137,East Lindsey,,7572
E04005910,Gunby and Stainby,,E07000141,South Kesteven,,7573
E04005728,Spilsby,,E07000137,East Lindsey,,7574
E04005911,Haconby,,E07000141,South Kesteven,,7575
E04005729,Stenigot,,E07000137,East Lindsey,,7576
E04005912,Harlaxton,,E07000141,South Kesteven,,7577
E04005730,Stewton,,E07000137,East Lindsey,,7578
E04005913,Heydour,,E07000141,South Kesteven,,7579
E04005731,Stickford,,E07000137,East Lindsey,,7580
E04005914,Honington,,E07000141,South Kesteven,,7581
E04005732,Stickney,,E07000137,East Lindsey,,7582
E04005915,Horbling,,E07000141,South Kesteven,,7583
E04005916,Hough-on-the-Hill,,E07000141,South Kesteven,,7584
E04005917,Hougham,,E07000141,South Kesteven,,7585
E04005918,Ingoldsby,,E07000141,South Kesteven,,7586
E04005919,Irnham,,E07000141,South Kesteven,,7587
E04005920,Kirkby Underwood,,E07000141,South Kesteven,,7588
E04005921,Langtoft,,E07000141,South Kesteven,,7589
E04005922,Lenton Keisby and Osgodby,,E07000141,South Kesteven,,7590
E04005923,Little Bytham,,E07000141,South Kesteven,,7591
E04005924,Little Ponton and Stroxton,,E07000141,South Kesteven,,7592
E04005925,Londonthorpe and Harrowby Without,,E07000141,South Kesteven,,7593
E04005926,Long Bennington,,E07000141,South Kesteven,,7594
E04005927,Market Deeping,,E07000141,South Kesteven,,7595
E04005928,Marston,,E07000141,South Kesteven,,7596
E04005929,Morton & Hanthorpe,,E07000141,South Kesteven,,7597
E04005930,Normanton,,E07000141,South Kesteven,,7598
E04005931,North Witham,,E07000141,South Kesteven,,7599
E04005932,Old Somerby,,E07000141,South Kesteven,,7600
E04006135,Kilverstone,,E07000143,Breckland,,7601
E04006136,Lexham,,E07000143,Breckland,,7602
E04006137,Litcham,,E07000143,Breckland,,7603
E04006138,Little Cressingham,,E07000143,Breckland,,7604
E04006139,Little Dunham,,E07000143,Breckland,,7605
E04006140,Little Ellingham,,E07000143,Breckland,,7606
E04006141,Longham,,E07000143,Breckland,,7607
E04006142,Lynford,,E07000143,Breckland,,7608
E04006143,Lyng,,E07000143,Breckland,,7609
E04006144,Mattishall,,E07000143,Breckland,,7610
E04006145,Merton,,E07000143,Breckland,,7611
E04006146,Mileham,,E07000143,Breckland,,7612
E04006147,Mundford,,E07000143,Breckland,,7613
E04006148,Narborough,,E07000143,Breckland,,7614
E04006149,Narford,,E07000143,Breckland,,7615
E04006150,Necton,,E07000143,Breckland,,7616
E04006151,New Buckenham,,E07000143,Breckland,,7617
E04006152,Newton by Castle Acre,,E07000143,Breckland,,7618
E04006153,North Elmham,,E07000143,Breckland,,7619
E04006154,North Lopham,,E07000143,Breckland,,7620
E04006155,North Pickenham,,E07000143,Breckland,,7621
E04006156,North Tuddenham,,E07000143,Breckland,,7622
E04006157,Old Buckenham,,E07000143,Breckland,,7623
E04006158,Ovington,,E07000143,Breckland,,7624
E04006282,Winterton-on-Sea,,E07000145,Great Yarmouth,,7625
E04006159,Oxborough,,E07000143,Breckland,,7626
E04006160,Quidenham,,E07000143,Breckland,,7627
E04006161,Riddlesworth,,E07000143,Breckland,,7628
E04006162,Rocklands,,E07000143,Breckland,,7629
E04006163,Roudham and Larling,,E07000143,Breckland,,7630
E04006164,Rougham,,E07000143,Breckland,,7631
E04006283,Anmer,,E07000146,King's Lynn and West Norfolk,,7632
E04006165,Saham Toney,,E07000143,Breckland,,7633
E04006284,Bagthorpe with Barmer,,E07000146,King's Lynn and West Norfolk,,7634
E04006166,Scarning,,E07000143,Breckland,,7635
E04006186,Twyford,,E07000143,Breckland,,7636
E04005982,East Stockwith,,E07000142,West Lindsey,,7637
E04006082,Hemswell Cliff,,E07000142,West Lindsey,,7638
E04006285,Barton Bendish,,E07000146,King's Lynn and West Norfolk,,7639
E04006167,Scoulton,,E07000143,Breckland,,7640
E04006233,Horsham St. Faith and Newton St. Faith,,E07000144,Broadland,,7641
E04006187,Watton,,E07000143,Breckland,,7642
E04005983,Faldingworth,,E07000142,West Lindsey,,7643
E04006032,Owmby-by-Spital,,E07000142,West Lindsey,,7644
E04006083,Brookenby,,E07000142,West Lindsey,,7645
E04006333,Nordelph,,E07000146,King's Lynn and West Norfolk,,7646
E04006286,Barwick,,E07000146,King's Lynn and West Norfolk,,7647
E04006168,Shipdham,,E07000143,Breckland,,7648
E04006234,Horstead with Stanninghall,,E07000144,Broadland,,7649
E04006188,Weasenham All Saints,,E07000143,Breckland,,7650
E04005984,Fenton,,E07000142,West Lindsey,,7651
E04006033,Pilham,,E07000142,West Lindsey,,7652
E04006084,Ashill,,E07000143,Breckland,,7653
E04006287,Bawsey,,E07000146,King's Lynn and West Norfolk,,7654
E04006334,North Creake,,E07000146,King's Lynn and West Norfolk,,7655
E04006169,Shropham,,E07000143,Breckland,,7656
E04006235,Lingwood and Burlingham,,E07000144,Broadland,,7657
E04006086,Banham,,E07000143,Breckland,,7658
E04005985,Fillingham,,E07000142,West Lindsey,,7659
E04006189,Weasenham St. Peter,,E07000143,Breckland,,7660
E04006034,Rand,,E07000142,West Lindsey,,7661
E04006335,North Runcton,,E07000146,King's Lynn and West Norfolk,,7662
E04006288,Bircham,,E07000146,King's Lynn and West Norfolk,,7663
E04006087,Bawdeswell,,E07000143,Breckland,,7664
E04006336,Northwold,,E07000146,King's Lynn and West Norfolk,,7665
E04006035,Reepham,,E07000142,West Lindsey,,7666
E04006170,Snetterton,,E07000143,Breckland,,7667
E04005986,Fiskerton,,E07000142,West Lindsey,,7668
E04006190,Weeting-with-Broomhill,,E07000143,Breckland,,7669
E04006289,Boughton,,E07000146,King's Lynn and West Norfolk,,7670
E04006236,Little Witchingham,,E07000144,Broadland,,7671
E04006088,Beachamwell,,E07000143,Breckland,,7672
E04006338,Old Hunstanton,,E07000146,King's Lynn and West Norfolk,,7673
E04006036,Riby,,E07000142,West Lindsey,,7674
E04006171,South Acre,,E07000143,Breckland,,7675
E04005987,Friesthorpe,,E07000142,West Lindsey,,7676
E04006191,Wellingham,,E07000143,Breckland,,7677
E04006290,Brancaster,,E07000146,King's Lynn and West Norfolk,,7678
E04006237,Marsham,,E07000144,Broadland,,7679
E04006089,Beeston with Bittering,,E07000143,Breckland,,7680
E04006339,Outwell,,E07000146,King's Lynn and West Norfolk,,7681
E04006037,Riseholme,,E07000142,West Lindsey,,7682
E04006172,South Lopham,,E07000143,Breckland,,7683
E04005988,Fulnetby,,E07000142,West Lindsey,,7684
E04006192,Wendling,,E07000143,Breckland,,7685
E04006291,Burnham Market,,E07000146,King's Lynn and West Norfolk,,7686
E04006238,Morton on the Hill,,E07000144,Broadland,,7687
E04006090,Beetley,,E07000143,Breckland,,7688
E04006091,Besthorpe,,E07000143,Breckland,,7689
E04006092,Billingford,,E07000143,Breckland,,7690
E04006093,Bintree,,E07000143,Breckland,,7691
E04006094,Blo' Norton,,E07000143,Breckland,,7692
E04006095,Bradenham,,E07000143,Breckland,,7693
E04006096,Brettenham,,E07000143,Breckland,,7694
E04006097,Bridgham,,E07000143,Breckland,,7695
E04006098,Brisley,,E07000143,Breckland,,7696
E04006099,Bylaugh,,E07000143,Breckland,,7697
E04006100,Carbrooke,,E07000143,Breckland,,7698
E04006101,Caston,,E07000143,Breckland,,7699
E04006102,Cockley Cley,,E07000143,Breckland,,7700
E04006103,Colkirk,,E07000143,Breckland,,7701
E04006104,Cranwich,,E07000143,Breckland,,7702
E04006105,Cranworth,,E07000143,Breckland,,7703
E04006107,Didlington,,E07000143,Breckland,,7704
E04006108,Dereham,,E07000143,Breckland,,7705
E04006109,East Tuddenham,,E07000143,Breckland,,7706
E04006110,Elsing,,E07000143,Breckland,,7707
E04006111,Foulden,,E07000143,Breckland,,7708
E04006112,Foxley,,E07000143,Breckland,,7709
E04006113,Fransham,,E07000143,Breckland,,7710
E04006114,Garboldisham,,E07000143,Breckland,,7711
E04006115,"Garvestone, Reymerston and Thuxton",,E07000143,Breckland,,7712
E04006116,Gateley,,E07000143,Breckland,,7713
E04006117,Gooderstone,,E07000143,Breckland,,7714
E04006118,Great Cressingham,,E07000143,Breckland,,7715
E04006119,Great Dunham,,E07000143,Breckland,,7716
E04006121,Gressenhall,,E07000143,Breckland,,7717
E04006122,Griston,,E07000143,Breckland,,7718
E04006123,Guist,,E07000143,Breckland,,7719
E04006124,Hardingham,,E07000143,Breckland,,7720
E04006125,Harling,,E07000143,Breckland,,7721
E04006126,Hilborough,,E07000143,Breckland,,7722
E04006127,Hockering,,E07000143,Breckland,,7723
E04006128,Hockham,,E07000143,Breckland,,7724
E04006129,Hoe and Worthing,,E07000143,Breckland,,7725
E04006130,Holme Hale,,E07000143,Breckland,,7726
E04006131,Horningtoft,,E07000143,Breckland,,7727
E04006132,Ickburgh,,E07000143,Breckland,,7728
E04006133,Kempstone,,E07000143,Breckland,,7729
E04006134,Kenninghall,,E07000143,Breckland,,7730
E04006173,South Pickenham,,E07000143,Breckland,,7731
E04005989,Gate Burton,,E07000142,West Lindsey,,7732
E04006239,Old Catton,,E07000144,Broadland,,7733
E04006340,Pentney,,E07000146,King's Lynn and West Norfolk,,7734
E04006292,Burnham Norton,,E07000146,King's Lynn and West Norfolk,,7735
E04006174,Sparham,,E07000143,Breckland,,7736
E04005990,Glentham,,E07000142,West Lindsey,,7737
E04006038,Rothwell,,E07000142,West Lindsey,,7738
E04006240,Oulton,,E07000144,Broadland,,7739
E04006341,Ringstead,,E07000146,King's Lynn and West Norfolk,,7740
E04006193,Whinburgh and Westfield,,E07000143,Breckland,,7741
E04006293,Burnham Overy,,E07000146,King's Lynn and West Norfolk,,7742
E04006175,Sporle with Palgrave,,E07000143,Breckland,,7743
E04005991,Glentworth,,E07000142,West Lindsey,,7744
E04006039,Saxby,,E07000142,West Lindsey,,7745
E04006241,Postwick with Witton,,E07000144,Broadland,,7746
E04006342,Roydon,,E07000146,King's Lynn and West Norfolk,,7747
E04006194,Whissonsett,,E07000143,Breckland,,7748
E04006294,Burnham Thorpe,,E07000146,King's Lynn and West Norfolk,,7749
E04006176,Stanfield,,E07000143,Breckland,,7750
E04005992,Goltho,,E07000142,West Lindsey,,7751
E04006040,Saxilby with Ingleby,,E07000142,West Lindsey,,7752
E04006242,Rackheath,,E07000144,Broadland,,7753
E04006343,Runcton Holme,,E07000146,King's Lynn and West Norfolk,,7754
E04006195,Wretham,,E07000143,Breckland,,7755
E04006196,Yaxham,,E07000143,Breckland,,7756
E04013160,Attleborough,,E07000143,Breckland,,7757
E04013161,Great Ellingham,,E07000143,Breckland,,7758
E04013162,Croxton,,E07000143,Breckland,,7759
E04013163,Thetford,,E07000143,Breckland,,7760
E04006197,Acle,,E07000144,Broadland,,7761
E04006198,Alderford,,E07000144,Broadland,,7762
E04006199,Attlebridge,,E07000144,Broadland,,7763
E04006200,Aylsham,,E07000144,Broadland,,7764
E04006201,Beeston St. Andrew,,E07000144,Broadland,,7765
E04006202,Beighton,,E07000144,Broadland,,7766
E04006203,Belaugh,,E07000144,Broadland,,7767
E04006204,Blickling,,E07000144,Broadland,,7768
E04006205,Blofield,,E07000144,Broadland,,7769
E04006206,Booton,,E07000144,Broadland,,7770
E04006207,Brampton,,E07000144,Broadland,,7771
E04006208,Brandiston,,E07000144,Broadland,,7772
E04006209,Brundall,,E07000144,Broadland,,7773
E04006210,Burgh and Tuttington,,E07000144,Broadland,,7774
E04006211,Buxton with Lammas,,E07000144,Broadland,,7775
E04006212,"Cantley, Limpenhoe and Southwood",,E07000144,Broadland,,7776
E04006213,Cawston,,E07000144,Broadland,,7777
E04006214,Coltishall,,E07000144,Broadland,,7778
E04006216,Drayton,,E07000144,Broadland,,7779
E04006217,Felthorpe,,E07000144,Broadland,,7780
E04006218,Foulsham,,E07000144,Broadland,,7781
E04006219,Freethorpe,,E07000144,Broadland,,7782
E04006220,Frettenham,,E07000144,Broadland,,7783
E04006221,Great and Little Plumstead,,E07000144,Broadland,,7784
E04006222,Great Witchingham,,E07000144,Broadland,,7785
E04006223,Guestwick,,E07000144,Broadland,,7786
E04006224,Hainford,,E07000144,Broadland,,7787
E04006225,Halvergate,,E07000144,Broadland,,7788
E04006226,Haveringland,,E07000144,Broadland,,7789
E04006227,Hellesdon,,E07000144,Broadland,,7790
E04006228,Hemblington,,E07000144,Broadland,,7791
E04006229,Hevingham,,E07000144,Broadland,,7792
E04006230,Heydon,,E07000144,Broadland,,7793
E04006231,Honingham,,E07000144,Broadland,,7794
E04006232,Horsford,,E07000144,Broadland,,7795
E04006344,Ryston,,E07000146,King's Lynn and West Norfolk,,7796
E04006177,Stanford,,E07000143,Breckland,,7797
E04006345,Sandringham,,E07000146,King's Lynn and West Norfolk,,7798
E04006041,Scampton,,E07000142,West Lindsey,,7799
E04006295,Castle Acre,,E07000146,King's Lynn and West Norfolk,,7800
E04006178,Stow Bedon and Breckles,,E07000143,Breckland,,7801
E04006243,Reedham,,E07000144,Broadland,,7802
E04006346,Sedgeford,,E07000146,King's Lynn and West Norfolk,,7803
E04006042,Scothern,,E07000142,West Lindsey,,7804
E04005993,Grange de Lings,,E07000142,West Lindsey,,7805
E04006297,Choseley,,E07000146,King's Lynn and West Norfolk,,7806
E04006179,Sturston,,E07000143,Breckland,,7807
E04006244,Reepham,,E07000144,Broadland,,7808
E04006347,Shernborne,,E07000146,King's Lynn and West Norfolk,,7809
E04006043,Scotter,,E07000142,West Lindsey,,7810
E04005994,Grasby,,E07000142,West Lindsey,,7811
E04006298,Clenchwarton,,E07000146,King's Lynn and West Norfolk,,7812
E04006180,Swaffham,,E07000143,Breckland,,7813
E04006245,Ringland,,E07000144,Broadland,,7814
E04006348,Shouldham,,E07000146,King's Lynn and West Norfolk,,7815
E04006044,Scotton,,E07000142,West Lindsey,,7816
E04005995,Grayingham,,E07000142,West Lindsey,,7817
E04006299,Congham,,E07000146,King's Lynn and West Norfolk,,7818
E04006181,Swanton Morley,,E07000143,Breckland,,7819
E04006246,Salhouse,,E07000144,Broadland,,7820
E04006349,Shouldham Thorpe,,E07000146,King's Lynn and West Norfolk,,7821
E04006350,Snettisham,,E07000146,King's Lynn and West Norfolk,,7822
E04006351,South Creake,,E07000146,King's Lynn and West Norfolk,,7823
E04006352,Southery,,E07000146,King's Lynn and West Norfolk,,7824
E04006354,Stanhoe,,E07000146,King's Lynn and West Norfolk,,7825
E04006355,Stoke Ferry,,E07000146,King's Lynn and West Norfolk,,7826
E04006356,Stow Bardolph,,E07000146,King's Lynn and West Norfolk,,7827
E04006357,Stradsett,,E07000146,King's Lynn and West Norfolk,,7828
E04006358,Syderstone,,E07000146,King's Lynn and West Norfolk,,7829
E04006360,Terrington St. John,,E07000146,King's Lynn and West Norfolk,,7830
E04006361,Thornham,,E07000146,King's Lynn and West Norfolk,,7831
E04006362,Tilney All Saints,,E07000146,King's Lynn and West Norfolk,,7832
E04006363,Tilney St. Lawrence,,E07000146,King's Lynn and West Norfolk,,7833
E04006364,Titchwell,,E07000146,King's Lynn and West Norfolk,,7834
E04006365,Tottenhill,,E07000146,King's Lynn and West Norfolk,,7835
E04006366,Upwell,,E07000146,King's Lynn and West Norfolk,,7836
E04006367,Walpole,,E07000146,King's Lynn and West Norfolk,,7837
E04006369,Walpole Highway,,E07000146,King's Lynn and West Norfolk,,7838
E04006370,Walsoken,,E07000146,King's Lynn and West Norfolk,,7839
E04006371,Watlington,,E07000146,King's Lynn and West Norfolk,,7840
E04006372,Welney,,E07000146,King's Lynn and West Norfolk,,7841
E04006373,Wereham,,E07000146,King's Lynn and West Norfolk,,7842
E04006374,West Acre,,E07000146,King's Lynn and West Norfolk,,7843
E04006375,West Dereham,,E07000146,King's Lynn and West Norfolk,,7844
E04006376,West Rudham,,E07000146,King's Lynn and West Norfolk,,7845
E04006377,West Walton,,E07000146,King's Lynn and West Norfolk,,7846
E04006378,West Winch,,E07000146,King's Lynn and West Norfolk,,7847
E04006379,Wiggenhall St. Germans,,E07000146,King's Lynn and West Norfolk,,7848
E04006380,Wiggenhall St. Mary Magdalen,,E07000146,King's Lynn and West Norfolk,,7849
E04006381,Wimbotsham,,E07000146,King's Lynn and West Norfolk,,7850
E04006382,Wormegay,,E07000146,King's Lynn and West Norfolk,,7851
E04006383,Wretton,,E07000146,King's Lynn and West Norfolk,,7852
E04012271,Castle Rising,,E07000146,King's Lynn and West Norfolk,,7853
E04012272,North Wootton,,E07000146,King's Lynn and West Norfolk,,7854
E04012273,South Wootton,,E07000146,King's Lynn and West Norfolk,,7855
E04006300,Crimplesham,,E07000146,King's Lynn and West Norfolk,,7856
E04006183,Thompson,,E07000143,Breckland,,7857
E04006301,Denver,,E07000146,King's Lynn and West Norfolk,,7858
E04006247,Salle,,E07000144,Broadland,,7859
E04006184,Tittleshall,,E07000143,Breckland,,7860
E04006302,Dersingham,,E07000146,King's Lynn and West Norfolk,,7861
E04006248,South Walsham,,E07000144,Broadland,,7862
E04006185,Tottington,,E07000143,Breckland,,7863
E04006045,Searby cum Owmby,,E07000142,West Lindsey,,7864
E04005996,Great Limber,,E07000142,West Lindsey,,7865
E04006303,Docking,,E07000146,King's Lynn and West Norfolk,,7866
E04006250,Sprowston,,E07000144,Broadland,,7867
E04006046,Sixhills,,E07000142,West Lindsey,,7868
E04005997,Greetwell,,E07000142,West Lindsey,,7869
E04006304,Downham Market,,E07000146,King's Lynn and West Norfolk,,7870
E04006251,Stratton Strawless,,E07000144,Broadland,,7871
E04006047,Snarford,,E07000142,West Lindsey,,7872
E04005998,Hackthorn,,E07000142,West Lindsey,,7873
E04006305,Downham West,,E07000146,King's Lynn and West Norfolk,,7874
E04006252,Strumpshaw,,E07000144,Broadland,,7875
E04006253,Swannington,,E07000144,Broadland,,7876
E04006254,Taverham,,E07000144,Broadland,,7877
E04006255,Themelthorpe,,E07000144,Broadland,,7878
E04006256,Thorpe St. Andrew,,E07000144,Broadland,,7879
E04006257,Upton with Fishley,,E07000144,Broadland,,7880
E04006258,Weston Longville,,E07000144,Broadland,,7881
E04006259,Woodbastwick,,E07000144,Broadland,,7882
E04006260,Wood Dalling,,E07000144,Broadland,,7883
E04006261,Wroxham,,E07000144,Broadland,,7884
E04012294,Crostwick,,E07000144,Broadland,,7885
E04012295,Spixworth,,E07000144,Broadland,,7886
E04006262,Ashby with Oby,,E07000145,Great Yarmouth,,7887
E04006263,Belton with Browston,,E07000145,Great Yarmouth,,7888
E04006264,Bradwell,,E07000145,Great Yarmouth,,7889
E04006265,Burgh Castle,,E07000145,Great Yarmouth,,7890
E04006266,Caister-on-Sea,,E07000145,Great Yarmouth,,7891
E04006267,Filby,,E07000145,Great Yarmouth,,7892
E04006268,Fleggburgh,,E07000145,Great Yarmouth,,7893
E04006269,Fritton and St. Olaves,,E07000145,Great Yarmouth,,7894
E04006270,Hemsby,,E07000145,Great Yarmouth,,7895
E04006271,Hopton-on-Sea,,E07000145,Great Yarmouth,,7896
E04006272,Martham,,E07000145,Great Yarmouth,,7897
E04006273,Mautby,,E07000145,Great Yarmouth,,7898
E04006274,Ormesby St. Margaret with Scratby,,E07000145,Great Yarmouth,,7899
